# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.07692307692307693
# L=14  N=7  t_hop=1.0  V=1.0  tp=0.3  Vp=0.3  rng_seed=42
# ln(D) = 8.140898460607852  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 7.447751280047907 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
24.4800,7.38282362,0.06450122,-0.09267583,0.03597134
24.4850,7.38278168,0.06438324,-0.09265550,0.03597387
24.4900,7.38274944,0.06423921,-0.09263495,0.03597628
24.4950,7.38272694,0.06406902,-0.09261417,0.03597859
24.5000,7.38271426,0.06387273,-0.09259319,0.03598078
24.5050,7.38271147,0.06365051,-0.09257201,0.03598286
24.5100,7.38271864,0.06340271,-0.09255064,0.03598481
24.5150,7.38273582,0.06312976,-0.09252909,0.03598664
24.5200,7.38276305,0.06283223,-0.09250738,0.03598835
24.5250,7.38280038,0.06251077,-0.09248550,0.03598992
24.5300,7.38284780,0.06216611,-0.09246347,0.03599136
24.5350,7.38290529,0.06179907,-0.09244131,0.03599266
24.5400,7.38297281,0.06141051,-0.09241902,0.03599383
24.5450,7.38305025,0.06100137,-0.09239661,0.03599485
24.5500,7.38313747,0.06057261,-0.09237409,0.03599573
24.5550,7.38323429,0.06012521,-0.09235148,0.03599646
24.5600,7.38334045,0.05966020,-0.09232878,0.03599704
24.5650,7.38345564,0.05917862,-0.09230601,0.03599746
24.5700,7.38357951,0.05868150,-0.09228317,0.03599774
24.5750,7.38371161,0.05816988,-0.09226029,0.03599785
24.5800,7.38385147,0.05764482,-0.09223736,0.03599781
24.5850,7.38399852,0.05710735,-0.09221440,0.03599760
24.5900,7.38415216,0.05655848,-0.09219142,0.03599724
24.5950,7.38431174,0.05599923,-0.09216844,0.03599670
24.6000,7.38447653,0.05543059,-0.09214546,0.03599601
24.6050,7.38464579,0.05485350,-0.09212250,0.03599514
24.6100,7.38481874,0.05426892,-0.09209957,0.03599410
24.6150,7.38499456,0.05367775,-0.09207667,0.03599290
24.6200,7.38517243,0.05308086,-0.09205383,0.03599152
24.6250,7.38535150,0.05247911,-0.09203104,0.03598997
24.6300,7.38553094,0.05187330,-0.09200833,0.03598824
24.6350,7.38570993,0.05126422,-0.09198571,0.03598634
24.6400,7.38588766,0.05065262,-0.09196319,0.03598427
24.6450,7.38606335,0.05003923,-0.09194077,0.03598202
24.6500,7.38623627,0.04942474,-0.09191848,0.03597960
24.6550,7.38640571,0.04880987,-0.09189632,0.03597700
24.6600,7.38657104,0.04819527,-0.09187430,0.03597423
24.6650,7.38673166,0.04758164,-0.09185244,0.03597128
24.6700,7.38688704,0.04696968,-0.09183074,0.03596816
24.6750,7.38703673,0.04636010,-0.09180923,0.03596486
24.6800,7.38718032,0.04575365,-0.09178790,0.03596139
24.6850,7.38731749,0.04515114,-0.09176678,0.03595775
24.6900,7.38744795,0.04455344,-0.09174587,0.03595393
24.6950,7.38757150,0.04396148,-0.09172518,0.03594995
24.7000,7.38768801,0.04337629,-0.09170473,0.03594580
24.7050,7.38779737,0.04279900,-0.09168453,0.03594148
24.7100,7.38789954,0.04223084,-0.09166458,0.03593700
24.7150,7.38799453,0.04167314,-0.09164490,0.03593235
24.7200,7.38808238,0.04112737,-0.09162551,0.03592755
24.7250,7.38816315,0.04059509,-0.09160640,0.03592258
24.7300,7.38823693,0.04007796,-0.09158760,0.03591747
24.7350,7.38830384,0.03957776,-0.09156911,0.03591219
24.7400,7.38836399,0.03909633,-0.09155094,0.03590677
24.7450,7.38841751,0.03863555,-0.09153310,0.03590121
24.7500,7.38846452,0.03819736,-0.09151560,0.03589550
24.7550,7.38850513,0.03778368,-0.09149846,0.03588965
24.7600,7.38853945,0.03739638,-0.09148168,0.03588366
24.7650,7.38856756,0.03703725,-0.09146527,0.03587754
24.7700,7.38858953,0.03670799,-0.09144925,0.03587130
24.7750,7.38860543,0.03641010,-0.09143361,0.03586493
24.7800,7.38861530,0.03614488,-0.09141838,0.03585845
24.7850,7.38861917,0.03591339,-0.09140355,0.03585185
24.7900,7.38861704,0.03571642,-0.09138914,0.03584514
24.7950,7.38860893,0.03555441,-0.09137516,0.03583833
24.8000,7.38859485,0.03542750,-0.09136162,0.03583142
24.8050,7.38857478,0.03533547,-0.09134851,0.03582442
24.8100,7.38854874,0.03527773,-0.09133586,0.03581733
24.8150,7.38851675,0.03525335,-0.09132366,0.03581016
24.8200,7.38847884,0.03526104,-0.09131194,0.03580291
24.8250,7.38843506,0.03529919,-0.09130068,0.03579560
24.8300,7.38838550,0.03536592,-0.09128991,0.03578822
24.8350,7.38833027,0.03545903,-0.09127962,0.03578079
24.8400,7.38826951,0.03557615,-0.09126982,0.03577331
24.8450,7.38820341,0.03571468,-0.09126053,0.03576579
24.8500,7.38813218,0.03587189,-0.09125174,0.03575823
24.8550,7.38805610,0.03604495,-0.09124346,0.03575064
24.8600,7.38797545,0.03623096,-0.09123570,0.03574303
24.8650,7.38789059,0.03642702,-0.09122846,0.03573541
24.8700,7.38780188,0.03663022,-0.09122175,0.03572779
24.8750,7.38770973,0.03683774,-0.09121557,0.03572017
24.8800,7.38761458,0.03704682,-0.09120992,0.03571255
24.8850,7.38751688,0.03725485,-0.09120482,0.03570496
24.8900,7.38741711,0.03745936,-0.09120026,0.03569739
24.8950,7.38731573,0.03765806,-0.09119624,0.03568986
24.9000,7.38721323,0.03784886,-0.09119277,0.03568237
24.9050,7.38711009,0.03802992,-0.09118986,0.03567493
24.9100,7.38700674,0.03819960,-0.09118750,0.03566754
24.9150,7.38690363,0.03835656,-0.09118570,0.03566023
24.9200,7.38680115,0.03849971,-0.09118446,0.03565299
24.9250,7.38669966,0.03862827,-0.09118377,0.03564584
24.9300,7.38659946,0.03874173,-0.09118365,0.03563878
24.9350,7.38650081,0.03883989,-0.09118409,0.03563182
24.9400,7.38640391,0.03892287,-0.09118510,0.03562498
24.9450,7.38630887,0.03899108,-0.09118666,0.03561825
24.9500,7.38621577,0.03904523,-0.09118879,0.03561165
24.9550,7.38612460,0.03908633,-0.09119148,0.03560518
24.9600,7.38603528,0.03911569,-0.09119473,0.03559886
24.9650,7.38594766,0.03913489,-0.09119854,0.03559270
24.9700,7.38586152,0.03914578,-0.09120292,0.03558669
24.9750,7.38577657,0.03915042,-0.09120784,0.03558086
24.9800,7.38569248,0.03915114,-0.09121332,0.03557520
24.9850,7.38560884,0.03915042,-0.09121936,0.03556973
24.9900,7.38552520,0.03915092,-0.09122594,0.03556445
24.9950,7.38544107,0.03915542,-0.09123307,0.03555937
25.0000,7.38535592,0.03916679,-0.09124074,0.03555450
25.0050,7.38526921,0.03918793,-0.09124894,0.03554985
25.0100,7.38518036,0.03922175,-0.09125768,0.03554543
25.0150,7.38508882,0.03927108,-0.09126695,0.03554124
25.0200,7.38499401,0.03933867,-0.09127675,0.03553728
25.0250,7.38489538,0.03942709,-0.09128706,0.03553358
25.0300,7.38479242,0.03953871,-0.09129789,0.03553012
25.0350,7.38468462,0.03967561,-0.09130922,0.03552693
25.0400,7.38457154,0.03983958,-0.09132106,0.03552400
25.0450,7.38445277,0.04003204,-0.09133339,0.03552134
25.0500,7.38432798,0.04025405,-0.09134620,0.03551896
25.0550,7.38419687,0.04050623,-0.09135950,0.03551686
25.0600,7.38405924,0.04078877,-0.09137327,0.03551505
25.0650,7.38391494,0.04110145,-0.09138750,0.03551354
25.0700,7.38376390,0.04144361,-0.09140219,0.03551232
25.0750,7.38360614,0.04181418,-0.09141733,0.03551141
25.0800,7.38344174,0.04221170,-0.09143291,0.03551080
25.0850,7.38327086,0.04263438,-0.09144892,0.03551051
25.0900,7.38309375,0.04308009,-0.09146535,0.03551053
25.0950,7.38291073,0.04354648,-0.09148218,0.03551086
25.1000,7.38272216,0.04403096,-0.09149942,0.03551152
25.1050,7.38252853,0.04453079,-0.09151706,0.03551250
25.1100,7.38233033,0.04504316,-0.09153507,0.03551380
25.1150,7.38212814,0.04556515,-0.09155345,0.03551543
25.1200,7.38192261,0.04609387,-0.09157219,0.03551739
25.1250,7.38171440,0.04662648,-0.09159127,0.03551968
25.1300,7.38150423,0.04716018,-0.09161070,0.03552230
25.1350,7.38129286,0.04769231,-0.09163044,0.03552525
25.1400,7.38108106,0.04822035,-0.09165050,0.03552853
25.1450,7.38086964,0.04874191,-0.09167086,0.03553215
25.1500,7.38065941,0.04925482,-0.09169150,0.03553609
25.1550,7.38045120,0.04975707,-0.09171242,0.03554036
25.1600,7.38024582,0.05024684,-0.09173360,0.03554496
25.1650,7.38004409,0.05072254,-0.09175503,0.03554989
25.1700,7.37984680,0.05118272,-0.09177669,0.03555514
25.1750,7.37965475,0.05162616,-0.09179858,0.03556071
25.1800,7.37946866,0.05205178,-0.09182067,0.03556660
25.1850,7.37928927,0.05245868,-0.09184296,0.03557281
25.1900,7.37911726,0.05284612,-0.09186543,0.03557932
25.1950,7.37895325,0.05321345,-0.09188806,0.03558615
25.2000,7.37879783,0.05356018,-0.09191085,0.03559327
25.2050,7.37865153,0.05388589,-0.09193378,0.03560070
25.2100,7.37851483,0.05419025,-0.09195682,0.03560842
25.2150,7.37838814,0.05447299,-0.09197998,0.03561643
25.2200,7.37827180,0.05473391,-0.09200323,0.03562472
25.2250,7.37816609,0.05497283,-0.09202657,0.03563329
25.2300,7.37807121,0.05518961,-0.09204996,0.03564213
25.2350,7.37798731,0.05538412,-0.09207341,0.03565124
25.2400,7.37791445,0.05555623,-0.09209689,0.03566060
25.2450,7.37785260,0.05570585,-0.09212039,0.03567021
25.2500,7.37780170,0.05583287,-0.09214390,0.03568007
25.2550,7.37776158,0.05593719,-0.09216739,0.03569016
25.2600,7.37773200,0.05601871,-0.09219086,0.03570048
25.2650,7.37771268,0.05607738,-0.09221429,0.03571101
25.2700,7.37770323,0.05611312,-0.09223767,0.03572176
25.2750,7.37770322,0.05612591,-0.09226097,0.03573271
25.2800,7.37771215,0.05611578,-0.09228419,0.03574385
25.2850,7.37772948,0.05608278,-0.09230730,0.03575518
25.2900,7.37775458,0.05602707,-0.09233030,0.03576668
25.2950,7.37778680,0.05594886,-0.09235317,0.03577834
25.3000,7.37782544,0.05584848,-0.09237590,0.03579016
25.3050,7.37786977,0.05572635,-0.09239846,0.03580213
25.3100,7.37791901,0.05558306,-0.09242085,0.03581423
25.3150,7.37797239,0.05541929,-0.09244305,0.03582646
25.3200,7.37802910,0.05523592,-0.09246504,0.03583880
25.3250,7.37808834,0.05503398,-0.09248682,0.03585125
25.3300,7.37814930,0.05481468,-0.09250836,0.03586379
25.3350,7.37821119,0.05457941,-0.09252965,0.03587642
25.3400,7.37827323,0.05432975,-0.09255069,0.03588912
25.3450,7.37833467,0.05406748,-0.09257144,0.03590189
25.3500,7.37839481,0.05379454,-0.09259191,0.03591470
25.3550,7.37845299,0.05351309,-0.09261208,0.03592756
25.3600,7.37850857,0.05322542,-0.09263193,0.03594045
25.3650,7.37856102,0.05293399,-0.09265145,0.03595336
25.3700,7.37860984,0.05264141,-0.09267063,0.03596628
25.3750,7.37865462,0.05235038,-0.09268945,0.03597919
25.3800,7.37869501,0.05206370,-0.09270790,0.03599210
25.3850,7.37873078,0.05178421,-0.09272598,0.03600498
25.3900,7.37876174,0.05151476,-0.09274366,0.03601783
25.3950,7.37878782,0.05125820,-0.09276094,0.03603063
25.4000,7.37880904,0.05101729,-0.09277781,0.03604338
25.4050,7.37882550,0.05079470,-0.09279424,0.03605607
25.4100,7.37883741,0.05059292,-0.09281024,0.03606868
25.4150,7.37884504,0.05041427,-0.09282579,0.03608120
25.4200,7.37884879,0.05026080,-0.09284088,0.03609363
25.4250,7.37884911,0.05013427,-0.09285551,0.03610595
25.4300,7.37884654,0.05003614,-0.09286965,0.03611816
25.4350,7.37884170,0.04996749,-0.09288330,0.03613024
25.4400,7.37883526,0.04992903,-0.09289646,0.03614219
25.4450,7.37882797,0.04992106,-0.09290911,0.03615399
25.4500,7.37882060,0.04994346,-0.09292124,0.03616564
25.4550,7.37881399,0.04999572,-0.09293285,0.03617713
25.4600,7.37880899,0.05007689,-0.09294393,0.03618845
25.4650,7.37880648,0.05018567,-0.09295447,0.03619958
25.4700,7.37880733,0.05032036,-0.09296446,0.03621053
25.4750,7.37881241,0.05047894,-0.09297390,0.03622128
25.4800,7.37882261,0.05065912,-0.09298278,0.03623182
25.4850,7.37883874,0.05085833,-0.09299109,0.03624215
25.4900,7.37886161,0.05107383,-0.09299883,0.03625226
25.4950,7.37889196,0.05130274,-0.09300600,0.03626215
25.5000,7.37893051,0.05154206,-0.09301258,0.03627179
25.5050,7.37897786,0.05178880,-0.09301857,0.03628120
25.5100,7.37903458,0.05203995,-0.09302398,0.03629035
25.5150,7.37910115,0.05229260,-0.09302879,0.03629925
25.5200,7.37917793,0.05254393,-0.09303300,0.03630789
25.5250,7.37926524,0.05279130,-0.09303661,0.03631626
25.5300,7.37936325,0.05303225,-0.09303962,0.03632436
25.5350,7.37947207,0.05326458,-0.09304202,0.03633218
25.5400,7.37959168,0.05348633,-0.09304382,0.03633972
25.5450,7.37972197,0.05369584,-0.09304500,0.03634696
25.5500,7.37986272,0.05389174,-0.09304558,0.03635391
25.5550,7.38001361,0.05407300,-0.09304555,0.03636057
25.5600,7.38017423,0.05423889,-0.09304491,0.03636692
25.5650,7.38034406,0.05438901,-0.09304365,0.03637297
25.5700,7.38052250,0.05452329,-0.09304179,0.03637871
25.5750,7.38070884,0.05464198,-0.09303933,0.03638413
25.5800,7.38090233,0.05474562,-0.09303625,0.03638924
25.5850,7.38110210,0.05483502,-0.09303258,0.03639404
25.5900,7.38130724,0.05491126,-0.09302830,0.03639851
25.5950,7.38151679,0.05497566,-0.09302342,0.03640266
25.6000,7.38172972,0.05502972,-0.09301795,0.03640648
25.6050,7.38194496,0.05507514,-0.09301189,0.03640998
25.6100,7.38216142,0.05511371,-0.09300524,0.03641316
25.6150,7.38237798,0.05514736,-0.09299801,0.03641600
25.6200,7.38259350,0.05517806,-0.09299021,0.03641852
25.6250,7.38280685,0.05520778,-0.09298183,0.03642071
25.6300,7.38301690,0.05523850,-0.09297288,0.03642257
25.6350,7.38322254,0.05527214,-0.09296338,0.03642410
25.6400,7.38342267,0.05531053,-0.09295332,0.03642530
25.6450,7.38361624,0.05535538,-0.09294271,0.03642618
25.6500,7.38380224,0.05540828,-0.09293157,0.03642673
25.6550,7.38397971,0.05547064,-0.09291990,0.03642695
25.6600,7.38414776,0.05554370,-0.09290770,0.03642685
25.6650,7.38430555,0.05562852,-0.09289499,0.03642644
25.6700,7.38445234,0.05572598,-0.09288178,0.03642570
25.6750,7.38458744,0.05583675,-0.09286807,0.03642465
25.6800,7.38471027,0.05596136,-0.09285388,0.03642328
25.6850,7.38482036,0.05610014,-0.09283921,0.03642160
25.6900,7.38491730,0.05625329,-0.09282407,0.03641962
25.6950,7.38500080,0.05642087,-0.09280848,0.03641733
25.7000,7.38507068,0.05660282,-0.09279244,0.03641474
25.7050,7.38512685,0.05679901,-0.09277598,0.03641186
25.7100,7.38516932,0.05700921,-0.09275909,0.03640869
25.7150,7.38519824,0.05723314,-0.09274179,0.03640523
25.7200,7.38521381,0.05747048,-0.09272410,0.03640149
25.7250,7.38521638,0.05772086,-0.09270603,0.03639747
25.7300,7.38520634,0.05798390,-0.09268758,0.03639319
25.7350,7.38518422,0.05825919,-0.09266878,0.03638864
25.7400,7.38515061,0.05854631,-0.09264963,0.03638383
25.7450,7.38510616,0.05884478,-0.09263015,0.03637876
25.7500,7.38505163,0.05915411,-0.09261036,0.03637345
25.7550,7.38498779,0.05947375,-0.09259026,0.03636790
25.7600,7.38491550,0.05980309,-0.09256988,0.03636212
25.7650,7.38483563,0.06014146,-0.09254922,0.03635612
25.7700,7.38474912,0.06048809,-0.09252831,0.03634989
25.7750,7.38465688,0.06084213,-0.09250715,0.03634346
25.7800,7.38455986,0.06120259,-0.09248577,0.03633682
25.7850,7.38445902,0.06156841,-0.09246417,0.03632998
25.7900,7.38435529,0.06193838,-0.09244237,0.03632296
25.7950,7.38424958,0.06231118,-0.09242040,0.03631576
25.8000,7.38414278,0.06268540,-0.09239826,0.03630840
25.8050,7.38403575,0.06305948,-0.09237597,0.03630087
25.8100,7.38392931,0.06343182,-0.09235355,0.03629318
25.8150,7.38382420,0.06380072,-0.09233101,0.03628536
25.8200,7.38372113,0.06416441,-0.09230837,0.03627740
25.8250,7.38362075,0.06452112,-0.09228565,0.03626932
25.8300,7.38352365,0.06486905,-0.09226286,0.03626112
25.8350,7.38343032,0.06520643,-0.09224002,0.03625282
25.8400,7.38334123,0.06553153,-0.09221715,0.03624443
25.8450,7.38325673,0.06584269,-0.09219425,0.03623595
25.8500,7.38317714,0.06613835,-0.09217136,0.03622739
25.8550,7.38310269,0.06641706,-0.09214849,0.03621877
25.8600,7.38303356,0.06667752,-0.09212564,0.03621010
25.8650,7.38296983,0.06691857,-0.09210285,0.03620138
25.8700,7.38291157,0.06713925,-0.09208012,0.03619263
25.8750,7.38285876,0.06733876,-0.09205748,0.03618386
25.8800,7.38281132,0.06751648,-0.09203493,0.03617508
25.8850,7.38276916,0.06767201,-0.09201250,0.03616630
25.8900,7.38273211,0.06780513,-0.09199021,0.03615752
25.8950,7.38270000,0.06791578,-0.09196806,0.03614877
25.9000,7.38267260,0.06800411,-0.09194607,0.03614006
25.9050,7.38264969,0.06807041,-0.09192427,0.03613138
25.9100,7.38263100,0.06811514,-0.09190267,0.03612276
25.9150,7.38261629,0.06813887,-0.09188127,0.03611421
25.9200,7.38260530,0.06814229,-0.09186011,0.03610574
25.9250,7.38259777,0.06812617,-0.09183919,0.03609735
25.9300,7.38259347,0.06809136,-0.09181853,0.03608906
25.9350,7.38259217,0.06803872,-0.09179815,0.03608089
25.9400,7.38259369,0.06796917,-0.09177805,0.03607284
25.9450,7.38259786,0.06788358,-0.09175826,0.03606492
25.9500,7.38260456,0.06778284,-0.09173879,0.03605714
25.9550,7.38261370,0.06766775,-0.09171965,0.03604952
25.9600,7.38262523,0.06753908,-0.09170086,0.03604207
25.9650,7.38263916,0.06739751,-0.09168243,0.03603480
25.9700,7.38265552,0.06724362,-0.09166438,0.03602771
25.9750,7.38267442,0.06707790,-0.09164672,0.03602082
25.9800,7.38269599,0.06690073,-0.09162945,0.03601414
25.9850,7.38272041,0.06671240,-0.09161260,0.03600769
25.9900,7.38274790,0.06651308,-0.09159618,0.03600146
25.9950,7.38277872,0.06630283,-0.09158020,0.03599547
26.0000,7.38281315,0.06608162,-0.09156467,0.03598974
26.0050,7.38285151,0.06584936,-0.09154960,0.03598426
26.0100,7.38289413,0.06560584,-0.09153500,0.03597906
26.0150,7.38294133,0.06535084,-0.09152089,0.03597414
26.0200,7.38299345,0.06508406,-0.09150727,0.03596951
26.0250,7.38305081,0.06480518,-0.09149415,0.03596517
26.0300,7.38311371,0.06451390,-0.09148155,0.03596115
26.0350,7.38318242,0.06420991,-0.09146947,0.03595744
26.0400,7.38325715,0.06389292,-0.09145793,0.03595406
26.0450,7.38333807,0.06356271,-0.09144692,0.03595102
26.0500,7.38342529,0.06321914,-0.09143647,0.03594831
26.0550,7.38351885,0.06286213,-0.09142657,0.03594596
26.0600,7.38361869,0.06249173,-0.09141723,0.03594397
26.0650,7.38372467,0.06210811,-0.09140847,0.03594234
26.0700,7.38383656,0.06171158,-0.09140028,0.03594108
26.0750,7.38395402,0.06130262,-0.09139267,0.03594021
26.0800,7.38407662,0.06088184,-0.09138565,0.03593972
26.0850,7.38420381,0.06045008,-0.09137923,0.03593962
26.0900,7.38433494,0.06000833,-0.09137340,0.03593993
26.0950,7.38446927,0.05955779,-0.09136818,0.03594064
26.1000,7.38460593,0.05909983,-0.09136356,0.03594176
26.1050,7.38474400,0.05863604,-0.09135955,0.03594329
26.1100,7.38488243,0.05816819,-0.09135615,0.03594524
26.1150,7.38502014,0.05769822,-0.09135337,0.03594762
26.1200,7.38515595,0.05722825,-0.09135120,0.03595043
26.1250,7.38528866,0.05676054,-0.09134965,0.03595367
26.1300,7.38541701,0.05629749,-0.09134871,0.03595734
26.1350,7.38553972,0.05584159,-0.09134840,0.03596146
26.1400,7.38565553,0.05539544,-0.09134871,0.03596601
26.1450,7.38576318,0.05496167,-0.09134963,0.03597101
26.1500,7.38586143,0.05454294,-0.09135117,0.03597646
26.1550,7.38594910,0.05414189,-0.09135333,0.03598235
26.1600,7.38602508,0.05376111,-0.09135610,0.03598869
26.1650,7.38608834,0.05340311,-0.09135949,0.03599549
26.1700,7.38613795,0.05307027,-0.09136348,0.03600273
26.1750,7.38617309,0.05276481,-0.09136808,0.03601042
26.1800,7.38619307,0.05248878,-0.09137328,0.03601856
26.1850,7.38619734,0.05224400,-0.09137908,0.03602715
26.1900,7.38618549,0.05203204,-0.09138548,0.03603619
26.1950,7.38615729,0.05185421,-0.09139246,0.03604568
26.2000,7.38611264,0.05171155,-0.09140002,0.03605561
26.2050,7.38605163,0.05160479,-0.09140817,0.03606599
26.2100,7.38597450,0.05153436,-0.09141688,0.03607681
26.2150,7.38588165,0.05150039,-0.09142616,0.03608806
26.2200,7.38577363,0.05150273,-0.09143599,0.03609975
26.2250,7.38565114,0.05154092,-0.09144638,0.03611187
26.2300,7.38551502,0.05161422,-0.09145730,0.03612442
26.2350,7.38536622,0.05172165,-0.09146876,0.03613739
26.2400,7.38520580,0.05186198,-0.09148075,0.03615078
26.2450,7.38503491,0.05203374,-0.09149324,0.03616458
26.2500,7.38485475,0.05223529,-0.09150625,0.03617879
26.2550,7.38466659,0.05246482,-0.09151975,0.03619341
26.2600,7.38447170,0.05272035,-0.09153374,0.03620842
26.2650,7.38427139,0.05299981,-0.09154820,0.03622382
26.2700,7.38406692,0.05330103,-0.09156313,0.03623960
26.2750,7.38385951,0.05362176,-0.09157851,0.03625576
26.2800,7.38365035,0.05395972,-0.09159433,0.03627229
26.2850,7.38344052,0.05431263,-0.09161058,0.03628918
26.2900,7.38323101,0.05467819,-0.09162725,0.03630642
26.2950,7.38302269,0.05505416,-0.09164432,0.03632401
26.3000,7.38281632,0.05543835,-0.09166179,0.03634193
26.3050,7.38261250,0.05582864,-0.09167964,0.03636018
26.3100,7.38241170,0.05622300,-0.09169785,0.03637875
26.3150,7.38221420,0.05661953,-0.09171642,0.03639763
26.3200,7.38202016,0.05701645,-0.09173532,0.03641681
26.3250,7.38182955,0.05741211,-0.09175455,0.03643628
26.3300,7.38164220,0.05780503,-0.09177409,0.03645603
26.3350,7.38145778,0.05819388,-0.09179393,0.03647604
26.3400,7.38127582,0.05857751,-0.09181405,0.03649632
26.3450,7.38109572,0.05895493,-0.09183444,0.03651684
26.3500,7.38091676,0.05932532,-0.09185508,0.03653760
26.3550,7.38073810,0.05968806,-0.09187596,0.03655859
26.3600,7.38055883,0.06004267,-0.09189706,0.03657979
26.3650,7.38037796,0.06038884,-0.09191837,0.03660119
26.3700,7.38019448,0.06072643,-0.09193988,0.03662278
26.3750,7.38000732,0.06105542,-0.09196156,0.03664455
26.3800,7.37981541,0.06137596,-0.09198340,0.03666649
26.3850,7.37961772,0.06168828,-0.09200538,0.03668858
26.3900,7.37941324,0.06199274,-0.09202750,0.03671081
26.3950,7.37920103,0.06228980,-0.09204973,0.03673317
26.4000,7.37898022,0.06257998,-0.09207207,0.03675565
26.4050,7.37875004,0.06286386,-0.09209448,0.03677823
26.4100,7.37850986,0.06314206,-0.09211697,0.03680090
26.4150,7.37825915,0.06341525,-0.09213950,0.03682365
26.4200,7.37799754,0.06368409,-0.09216207,0.03684646
26.4250,7.37772483,0.06394925,-0.09218467,0.03686932
26.4300,7.37744097,0.06421138,-0.09220726,0.03689222
26.4350,7.37714609,0.06447112,-0.09222985,0.03691515
26.4400,7.37684050,0.06472904,-0.09225242,0.03693808
26.4450,7.37652470,0.06498570,-0.09227494,0.03696101
26.4500,7.37619933,0.06524159,-0.09229741,0.03698393
26.4550,7.37586524,0.06549715,-0.09231981,0.03700681
26.4600,7.37552343,0.06575274,-0.09234212,0.03702965
26.4650,7.37517507,0.06600864,-0.09236433,0.03705243
26.4700,7.37482145,0.06626509,-0.09238642,0.03707514
26.4750,7.37446403,0.06652222,-0.09240839,0.03709777
26.4800,7.37410435,0.06678008,-0.09243021,0.03712029
26.4850,7.37374409,0.06703862,-0.09245188,0.03714270
26.4900,7.37338499,0.06729771,-0.09247337,0.03716499
26.4950,7.37302884,0.06755713,-0.09249468,0.03718714
26.5000,7.37267752,0.06781653,-0.09251579,0.03720913
26.5050,7.37233289,0.06807546,-0.09253669,0.03723095
26.5100,7.37199684,0.06833335,-0.09255737,0.03725259
26.5150,7.37167123,0.06858954,-0.09257780,0.03727404
26.5200,7.37135790,0.06884321,-0.09259799,0.03729527
26.5250,7.37105861,0.06909343,-0.09261791,0.03731629
26.5300,7.37077508,0.06933915,-0.09263757,0.03733707
26.5350,7.37050892,0.06957916,-0.09265693,0.03735760
26.5400,7.37026162,0.06981216,-0.09267600,0.03737786
26.5450,7.37003458,0.07003671,-0.09269477,0.03739786
26.5500,7.36982905,0.07025126,-0.09271321,0.03741756
26.5550,7.36964614,0.07045415,-0.09273133,0.03743696
26.5600,7.36948679,0.07064361,-0.09274911,0.03745604
26.5650,7.36935181,0.07081782,-0.09276654,0.03747480
26.5700,7.36924183,0.07097487,-0.09278362,0.03749322
26.5750,7.36915730,0.07111283,-0.09280033,0.03751128
26.5800,7.36909852,0.07122974,-0.09281666,0.03752898
26.5850,7.36906559,0.07132365,-0.09283262,0.03754630
26.5900,7.36905849,0.07139264,-0.09284818,0.03756323
26.5950,7.36907698,0.07143486,-0.09286335,0.03757976
26.6000,7.36912069,0.07144854,-0.09287811,0.03759587
26.6050,7.36918909,0.07143204,-0.09289247,0.03761156
26.6100,7.36928151,0.07138387,-0.09290641,0.03762681
26.6150,7.36939711,0.07130274,-0.09291992,0.03764161
26.6200,7.36953496,0.07118753,-0.09293301,0.03765595
26.6250,7.36969397,0.07103739,-0.09294567,0.03766982
26.6300,7.36987297,0.07085173,-0.09295789,0.03768320
26.6350,7.37007067,0.07063024,-0.09296967,0.03769610
26.6400,7.37028568,0.07037291,-0.09298100,0.03770849
26.6450,7.37051656,0.07008005,-0.09299189,0.03772036
26.6500,7.37076176,0.06975231,-0.09300233,0.03773171
26.6550,7.37101970,0.06939070,-0.09301232,0.03774253
26.6600,7.37128874,0.06899654,-0.09302185,0.03775281
26.6650,7.37156720,0.06857152,-0.09303093,0.03776253
26.6700,7.37185336,0.06811765,-0.09303955,0.03777169
26.6750,7.37214550,0.06763729,-0.09304772,0.03778028
26.6800,7.37244186,0.06713310,-0.09305542,0.03778830
26.6850,7.37274072,0.06660801,-0.09306267,0.03779572
26.6900,7.37304034,0.06606523,-0.09306947,0.03780255
26.6950,7.37333901,0.06550821,-0.09307581,0.03780878
26.7000,7.37363503,0.06494057,-0.09308170,0.03781439
26.7050,7.37392676,0.06436609,-0.09308713,0.03781939
26.7100,7.37421259,0.06378866,-0.09309212,0.03782376
26.7150,7.37449099,0.06321223,-0.09309666,0.03782750
26.7200,7.37476047,0.06264077,-0.09310076,0.03783061
26.7250,7.37501963,0.06207818,-0.09310442,0.03783307
26.7300,7.37526716,0.06152831,-0.09310765,0.03783488
26.7350,7.37550183,0.06099484,-0.09311044,0.03783604
26.7400,7.37572253,0.06048127,-0.09311282,0.03783654
26.7450,7.37592826,0.05999089,-0.09311477,0.03783638
26.7500,7.37611814,0.05952669,-0.09311630,0.03783554
26.7550,7.37629141,0.05909135,-0.09311743,0.03783404
